	dtm	0.1	0.2	0.3	0.4	0.5
953	2019-12-20 20:30:00	0.025323096451064092	9.018345351844026e-06	2.2588455699857713e-06	2.292630693163096e-06	4.303359289808841e-06
954	2019-12-20 21:00:00	0.020051043272451514	1.2336836374544219e-05	3.862652976892899e-06	2.8114628143349593e-06	3.513395428005247e-06
955	2019-12-20 21:30:00	0.04959115784686763	7.451612597803361e-06	1.2420145303936851e-06	1.706466115283242e-06	3.95646768013363e-06
956	2019-12-20 22:00:00	0.02783031820219976	1.807810830158309e-05	6.6605154310155615e-06	4.788759021970563e-06	5.093396222181395e-06
957	2019-12-20 22:30:00	0.024273999955752988	1.221059250303544e-05	3.7269511325825505e-06	2.566910590789223e-06	5.640805887443788e-06
958	2019-12-20 23:00:00	0.02996490164713359	2.3463119440354395e-05	6.5980551406535375e-06	4.988600468814513e-06	6.679776945068083e-06
959	2019-12-20 23:30:00	0.017630300153803593	1.830346958498608e-05	5.370326532488648e-06	3.3045092251860527e-06	6.007651964869687e-06
960	2019-12-21 00:00:00	0.024157576239786045	1.0418746845054436e-05	3.2326349961301518e-06	3.6728996371989535e-06	4.047159629319981e-06
961	2019-12-21 00:30:00	0.0259355514756221	6.125596090707618e-06	3.0698694706031993e-06	2.421408295680173e-06	3.999507243837173e-06
962	2019-12-21 01:00:00	0.009319604728315695	2.147047296479714e-05	7.5595128987634505e-06	5.2728568881036415e-06	5.968170447422834e-06
963	2019-12-21 01:30:00	0.007345511987089154	1.3524851382143237e-05	6.104723254458964e-06	3.8794702639971425e-06	4.413871185230388e-06
964	2019-12-21 02:00:00	0.018553398802603125	8.335798290371404e-06	5.145993529276615e-06	3.8594654217809244e-06	2.0340618054867517e-06
965	2019-12-21 02:30:00	0.010886042434567146	2.840984828043157e-05	1.1723187196133497e-05	9.160174406222719e-06	7.35938169406972e-06
966	2019-12-21 03:00:00	0.011295391757269454	4.735028486617739e-06	1.2452874364709665e-06	1.455573359631615e-06	3.919930242170353e-06
967	2019-12-21 03:30:00	0.017872720180578748	4.89566230589845e-06	1.1386986918174436e-06	9.073934755248192e-07	4.642435836984849e-06
968	2019-12-21 04:00:00	0.014910683028198719	4.895375077753959e-06	1.9667244521267305e-06	1.5311083423884707e-06	3.321079822004957e-06
969	2019-12-21 04:30:00	0.02984541872397572	2.8713078925359064e-05	1.2447823406457158e-05	8.306741115954011e-06	5.656562054276928e-06
970	2019-12-21 05:00:00	0.0258739294161607	2.8826553871699273e-05	1.014960700347056e-05	7.999423013702114e-06	5.998378078108174e-06
971	2019-12-21 05:30:00	0.003910371972513164	7.630000745726389e-06	2.137179362633284e-06	2.069773698242032e-06	4.3945843147176435e-06
972	2019-12-21 06:00:00	0.009200411401980756	1.9859443870381223e-05	8.032686492974527e-06	5.165675584913957e-06	3.729542965659728e-06
973	2019-12-21 06:30:00	0.010654184788600671	8.021451348543177e-06	1.977598138115309e-06	1.5885743175814932e-06	3.74734574089967e-06
974	2019-12-21 07:00:00	0.005305811210702934	8.552325048387524e-06	2.6636586909949027e-06	2.3473746488018506e-06	9.768468183290436e-07
975	2019-12-21 07:30:00	0.029660013758497934	9.65399098589456e-06	4.109357105178848e-06	3.0377147006634497e-06	2.6824062411039174e-06
976	2019-12-21 08:00:00	0.013051094848957962	7.939034197397738e-06	1.7829477836381567e-06	2.1679168087397567e-06	2.0981326799608157e-06
977	2019-12-21 08:30:00	0.008594887599582901	8.202912590003791e-06	2.3722805144137404e-06	2.5163492663609162e-06	2.129789606443735e-06
978	2019-12-21 09:00:00	0.02979302748172575	1.0389560205283319e-05	4.001667571293936e-06	2.03234300436175e-06	2.167404848463235e-06
979	2019-12-21 09:30:00	0.01759392887009886	9.011940709423723e-06	2.6285230796942056e-06	1.515212310610841e-06	1.7516747434223764e-06
980	2019-12-21 10:00:00	0.015131514862131325	2.123765644929401e-05	7.1913870879394575e-06	4.3253547506606185e-06	3.971715992929476e-06
981	2019-12-21 10:30:00	0.02482618278318341	8.855496900686448e-06	1.8572747012667485e-06	1.2194223497535944e-06	1.4885110735458662e-06
982	2019-12-21 11:00:00	0.05136471849983122	6.75299337030652e-06	2.206387466075752e-06	1.1367885118784585e-06	1.271721041411215e-06
983	2019-12-21 11:30:00	0.017363190237566908	1.9375541100455146e-05	7.534069005741441e-06	3.7840986778222895e-06	3.4410100997122993e-06
984	2019-12-21 12:00:00	0.014004526225827525	7.81913300928229e-06	1.8668125035034728e-06	1.3279870673391361e-06	1.6613971086547075e-06
985	2019-12-21 12:30:00	0.020554686306192633	2.705716675303696e-05	9.78545471948429e-06	6.109345313290799e-06	6.088249208265745e-06
986	2019-12-21 13:00:00	0.006837420248997787	1.630196450838689e-05	5.56464855535668e-06	3.5971876247651787e-06	4.096504732682184e-06
987	2019-12-21 13:30:00	0.014128563670420055	1.6449336579611937e-05	5.510600740439003e-06	3.5506252140568746e-06	4.208476742886381e-06
988	2019-12-21 14:00:00	0.014399960705187238	6.884826896162989e-06	2.235016023599292e-06	1.617043296303224e-06	2.7945141244212245e-06
989	2019-12-21 14:30:00	0.024835041405047963	2.0723307008742594e-05	7.559270292619632e-06	5.02366180702671e-06	4.990132478478672e-06
990	2019-12-21 15:00:00	0.021666977512750273	1.5794396376817614e-05	5.985935685541812e-06	4.929659507101092e-06	3.3502015830696838e-06
991	2019-12-21 15:30:00	0.023791448501072093	5.115710785899278e-06	1.715716684878521e-06	1.7715239271386328e-06	1.8418699113847561e-06
992	2019-12-21 16:00:00	0.010414232346412106	5.163387451834219e-06	2.225675889773298e-06	2.4529934001846983e-06	2.1467503538091885e-06
993	2019-12-21 16:30:00	0.021082436001767048	6.364084601838532e-06	1.749118809861728e-06	1.454144894806892e-06	1.2557120549271345e-06
994	2019-12-21 17:00:00	0.028214924749006505	7.72708331651654e-06	3.235748851799901e-06	2.2032954304573164e-06	2.178234774344523e-06
995	2019-12-21 17:30:00	0.005846094837645512	6.4689180864856436e-06	3.424657228603099e-06	2.9676172355601278e-06	1.6530610414359856e-06
996	2019-12-21 18:00:00	0.011430156160869056	7.030978687548519e-06	1.3743394812038576e-06	7.880346982167979e-07	1.0772823472028266e-06
997	2019-12-21 18:30:00	0.02763939788039494	7.51829690747012e-06	2.026167545555807e-06	2.4307210664740096e-06	2.800240327403303e-06
998	2019-12-21 19:00:00	0.044075355135736356	4.469921875537746e-05	1.7444625700470004e-05	1.0802241581269106e-05	9.102237417659487e-06
999	2019-12-21 19:30:00	0.04107593064289477	3.344155162283558e-05	1.3601250987771796e-05	9.388396036023505e-06	6.117401200783661e-06
1000	2019-12-21 20:00:00	0.025479403921817426	2.642716053453455e-05	8.72093229346832e-06	5.842657033849071e-06	6.028659608316524e-06
1001	2019-12-21 20:30:00	0.022943415095343995	2.0883322153043364e-05	8.026056700976782e-06	5.376669656014182e-06	5.228103518739194e-06
1002	2019-12-21 21:00:00	0.00460168770178244	1.290568642305676e-05	4.689979073044023e-06	3.4910058992433166e-06	3.528608033712041e-06
1003	2019-12-21 21:30:00	0.003181475335065314	4.081457243314083e-06	2.0762007134631407e-06	1.3240893589427406e-06	9.808191600194767e-07
1004	2019-12-21 22:00:00	0.02995172950846084	2.9999044304891304e-05	9.866864286229499e-06	6.9369620247260395e-06	5.981715424136013e-06
1005	2019-12-21 22:30:00	0.006232803679231795	2.0548773623028496e-05	5.9542835398985465e-06	3.97221816151865e-06	4.753091139691582e-06
1006	2019-12-21 23:00:00	0.003965569210450921	6.60220948167862e-06	3.9630465579739365e-06	2.648916499374898e-06	1.6697722076798693e-06
1007	2019-12-21 23:30:00	0.010924114719919375	1.3741655235393527e-05	4.523840025214673e-06	3.5404143384231532e-06	3.7740618396490163e-06
1008	2019-12-22 00:00:00	0.012944370787473763	9.451789276937652e-06	3.3803142119831927e-06	3.2701172586149217e-06	3.930811297954572e-06
1009	2019-12-22 00:30:00	0.015675337047049934	1.0945200967076686e-05	3.115754915670207e-06	2.697504240684884e-06	1.8674701176575958e-06
1010	2019-12-22 01:00:00	0.010510130871777271	1.113078341228655e-05	4.859656865239899e-06	4.855494685623065e-06	2.7792494628744693e-06
1011	2019-12-22 01:30:00	0.014676789285760604	2.266067168974911e-06	1.478553723831224e-06	2.8669795973384136e-06	1.7112443445474378e-06
1012	2019-12-22 02:00:00	0.01520787713001015	1.0214097407349536e-05	2.938174037755684e-06	2.696841146228677e-06	2.2807883344982393e-06
1013	2019-12-22 02:30:00	0.006320501733863597	5.583020816084861e-06	1.996231960207541e-06	1.6263430600878089e-06	2.6900803108573073e-06
1014	2019-12-22 03:00:00	0.03672928442133595	2.7722735066519735e-06	1.062425744320047e-06	1.7490042729571408e-06	2.4438399657751447e-06
1015	2019-12-22 03:30:00	0.009562797871130587	2.788059626103113e-06	1.1588899638037444e-06	1.5871968881454709e-06	2.843486846032203e-06
1016	2019-12-22 04:00:00	0.011066013597577022	3.898237673750124e-06	1.539745487175601e-06	1.9486646942847315e-06	3.2376640959199085e-06
1017	2019-12-22 04:30:00	0.005900310886601054	3.2264082502702728e-06	1.5381352814312606e-06	1.4533513226334773e-06	2.303318283152372e-06
1018	2019-12-22 05:00:00	0.004080828144832931	2.3881802306042112e-05	8.99396490230591e-06	5.3784910002494154e-06	5.537692310434216e-06
1019	2019-12-22 05:30:00	0.0063740367724901825	6.20745085163156e-06	2.8546504438840003e-06	2.377631084142549e-06	1.9450688630961023e-06
1020	2019-12-22 06:00:00	0.011293306573409378	7.498705396425048e-06	3.0187870047040585e-06	2.6472230563138135e-06	2.396034414323887e-06
1021	2019-12-22 06:30:00	0.004498944333979624	4.551529120006006e-06	1.827726819613546e-06	2.082238696773696e-06	2.8669126219637384e-06
1022	2019-12-22 07:00:00	0.030054012214718828	3.532833147064006e-05	1.4433783578847723e-05	8.548946659325269e-06	7.618996387854598e-06
1023	2019-12-22 07:30:00	0.007924186460381084	6.164538228966932e-05	2.3630168654650883e-05	1.5827838458878878e-05	1.2213062748497804e-05
1024	2019-12-22 08:00:00	0.010233742420914104	2.8466915185679544e-06	2.2910497809643757e-06	1.05555018164904e-06	8.337610451779004e-07
1025	2019-12-22 08:30:00	0.012320432835437833	3.981618423955367e-05	1.4935287921571623e-05	9.265082645758626e-06	8.625205545754236e-06
1026	2019-12-22 09:00:00	0.03682950770995642	5.350726016743699e-06	1.8430092116870418e-06	1.3586486826803383e-06	1.4275692036301344e-06
1027	2019-12-22 09:30:00	0.02330821368537747	1.8553829683900603e-05	8.212091012987898e-06	6.365377596303636e-06	4.270862934938345e-06
1028	2019-12-22 10:00:00	0.015314097549134088	4.9273398339814985e-05	1.7990178435272206e-05	1.2160228372549145e-05	9.033696350797093e-06
1029	2019-12-22 10:30:00	0.018846138785147817	1.451238822836483e-05	5.32135120428134e-06	3.891208833264327e-06	2.9035996972902326e-06
1030	2019-12-22 11:00:00	0.021907689828385795	2.7814073104795494e-05	1.0240986917634735e-05	7.057127928985711e-06	5.617487083893304e-06
1031	2019-12-22 11:30:00	0.04783035810510846	4.9805973298516156e-06	1.5358571336633448e-06	2.4498253017364676e-06	1.5832437667687843e-06
1032	2019-12-22 12:00:00	0.023735381912249876	7.748812398541886e-06	2.9349664467324805e-06	1.853878451332742e-06	2.3344843003075264e-06
1033	2019-12-22 12:30:00	0.027050950858539542	4.485700347139639e-06	1.0986666795660402e-06	1.2271467808952265e-06	1.5447641318825995e-06
1034	2019-12-22 13:00:00	0.02242583164355764	1.4009623972568705e-05	5.0029600893687225e-06	3.2472492314478534e-06	2.4806473083276545e-06
1035	2019-12-22 13:30:00	0.01181399754680965	5.604841479535453e-06	1.8052878160857146e-06	1.0003831695365793e-06	1.1920283870678219e-06
1036	2019-12-22 14:00:00	0.01011263262006232	8.608233539842554e-06	3.2404986526931685e-06	2.924982107062389e-06	2.1259830273260747e-06
1037	2019-12-22 14:30:00	0.024956532308797935	2.009109374180572e-05	8.088231337328703e-06	5.386026313162304e-06	4.924726483320725e-06
1038	2019-12-22 15:00:00	0.03412129630474263	6.096427930033161e-05	2.3528284632818978e-05	1.4983633427301546e-05	1.2166899942629053e-05
1039	2019-12-22 15:30:00	0.03539430812191142	8.141975453594979e-06	2.2822331339801155e-06	1.6748490782248224e-06	3.3962477548205123e-06
1040	2019-12-22 16:00:00	0.013420701728737309	1.4369485415570138e-05	4.7252584234890115e-06	3.553604351322118e-06	4.4672103403276315e-06
1041	2019-12-22 16:30:00	0.02768193405070411	1.0889454168304114e-05	6.351188058789279e-06	4.305454493338964e-06	2.4607026423403887e-06
1042	2019-12-22 17:00:00	0.008498490201370166	5.796380108038424e-06	3.933664872577708e-06	1.3599676909166908e-06	9.144467865303212e-07
1043	2019-12-22 17:30:00	0.014819573586490258	1.982514200860749e-05	7.774516692580721e-06	4.927127184242169e-06	3.857866783719795e-06
1044	2019-12-22 18:00:00	0.07921768155903129	1.815916225059026e-05	3.0990608582795228e-06	2.5061861457225427e-06	2.277825631666926e-06
1045	2019-12-22 18:30:00	0.008055299983941529	7.311042189477468e-06	2.296800664477766e-06	2.0942060800468695e-06	3.1404827914623807e-06
1046	2019-12-22 19:00:00	0.028453185118707935	5.420345730042366e-06	1.8348009533276634e-06	2.214614918962086e-06	2.5311694190169806e-06
1047	2019-12-22 19:30:00	0.02399925564446182	5.9481144738477954e-06	2.267192255006423e-06	1.1270139658287581e-06	1.063280399434451e-06
1048	2019-12-22 20:00:00	0.02463509983041231	6.413884686125186e-06	1.7601902035280893e-06	1.4346292259510645e-06	1.3113902220501892e-06
1049	2019-12-22 20:30:00	0.001742287674494362	9.588576315839624e-06	2.9048924688950044e-06	2.76565906750834e-06	2.766338187240318e-06
1050	2019-12-22 21:00:00	0.03892283447034666	1.4933631577643558e-05	5.000392493418842e-06	3.457763100119547e-06	3.992729214592167e-06
1051	2019-12-22 21:30:00	0.01412699118019857	3.425547523874e-05	1.2336725160413409e-05	8.68709256805711e-06	8.586917433494424e-06
1052	2019-12-22 22:00:00	0.02452297838414716	3.42611979895512e-05	1.0479555268171187e-05	7.115808891102657e-06	8.241535689890644e-06
1053	2019-12-22 22:30:00	0.007882713929320452	1.1098263092402032e-05	3.946859292481558e-06	3.621029278084694e-06	2.8141451048789077e-06
1054	2019-12-22 23:00:00	0.024918789880455636	7.337467916541355e-06	1.8940680610171019e-06	1.4273279559359601e-06	2.2457877389012735e-06
1055	2019-12-22 23:30:00	0.020932926917095158	7.645071264066426e-06	1.7001478076848176e-06	2.2225763293348034e-06	1.988219602554461e-06
1056	2019-12-23 00:00:00	0.010403838958650683	1.2432361812561542e-05	3.684972301316847e-06	3.308676420212931e-06	3.4401330283427064e-06
1057	2019-12-23 00:30:00	0.022150664056080318	4.316513420844491e-06	1.0999933094354525e-06	1.8612938060716184e-06	2.446470963558631e-06
1058	2019-12-23 01:00:00	0.011227396347977175	1.0057177293462355e-05	4.238174921842609e-06	3.9685502614375504e-06	2.405858427908903e-06
1059	2019-12-23 01:30:00	0.016767628479474803	5.3041565707528825e-06	3.1183452583728803e-06	1.377912440077721e-06	1.1067010133928612e-06
1060	2019-12-23 02:00:00	0.013886612772203733	3.578708062504457e-06	2.2181821040166845e-06	1.2965681948650341e-06	8.028088489630812e-07
1061	2019-12-23 02:30:00	0.020997785020815788	4.688882013486234e-05	1.9259601655455386e-05	1.2097030972127877e-05	8.650441893200918e-06
1062	2019-12-23 03:00:00	0.017554524721071673	3.009605966500638e-05	1.3305922851480193e-05	8.794478553438865e-06	6.313418935903673e-06
1063	2019-12-23 03:30:00	0.011090630083607843	4.1668757660497186e-06	2.3221536735959838e-06	1.694131585226291e-06	8.677511704082807e-07
1064	2019-12-23 04:00:00	0.010290575387712605	4.516288533925405e-06	1.255653402836892e-06	1.5778108249631839e-06	2.2917937187364703e-06
1065	2019-12-23 04:30:00	0.005404955796913378	5.675094005615177e-06	2.0193326668523743e-06	1.6295056937582415e-06	3.929249095799374e-06
1066	2019-12-23 05:00:00	0.026690723518259737	1.694850574459012e-05	6.432029087759862e-06	5.046832204346475e-06	3.6861155783805534e-06
1067	2019-12-23 05:30:00	0.03194325492286703	9.514092356144209e-06	3.257597697414773e-06	1.9698711253373065e-06	1.146750835599383e-06
1068	2019-12-23 06:00:00	0.022869991304872588	1.0909436277735889e-05	1.7749439529727247e-06	1.134089283785914e-06	1.3585261246378248e-06
1069	2019-12-23 06:30:00	0.018885818970000474	1.001607962504989e-05	1.8140000274434975e-06	1.2230949525790593e-06	1.146265028216505e-06
1070	2019-12-23 07:00:00	0.006833265740109781	1.0349147250003596e-05	2.5727632577225904e-06	1.3399042569688922e-06	1.2587687792084278e-06
1071	2019-12-23 07:30:00	0.02745999336063722	4.265029712068302e-05	1.4615622527526846e-05	8.79414550529329e-06	6.974391957099596e-06
1072	2019-12-23 08:00:00	0.015947474688540488	1.3894783222798376e-05	3.6249447582595963e-06	2.8032939957051908e-06	2.6153380544462953e-06
1073	2019-12-23 08:30:00	0.012895656408843041	1.0960497217295304e-05	2.7595465303118394e-06	1.8587764019183935e-06	1.2069969550209832e-06
1074	2019-12-23 09:00:00	0.010675070549504355	1.0943829792767705e-05	2.4508622403172244e-06	1.1523953485598742e-06	8.543414605373061e-07
1075	2019-12-23 09:30:00	0.005649211103717607	9.356076179696592e-06	2.8391761204708047e-06	1.7664806320701616e-06	9.39054281783456e-07
1076	2019-12-23 10:00:00	0.006646118739381455	1.5126187571057752e-05	2.7856852662651823e-06	2.711679704722703e-06	2.720833964621045e-06
1077	2019-12-23 10:30:00	0.004748032563352585	1.0246380829419074e-05	2.557075435433164e-06	1.5431441257509506e-06	1.6385651525438357e-06
1078	2019-12-23 11:00:00	0.014624337248458456	3.974141493340209e-05	1.1612719857695727e-05	8.595200422589478e-06	6.856511569826705e-06
1079	2019-12-23 11:30:00	0.011073288298685367	2.013683504915744e-05	1.3773444869326795e-05	1.6456124769754698e-05	2.4438873571559103e-05
1080	2019-12-23 12:00:00	0.011138018014036294	0.00024648591089409416	0.00014879257802204003	0.00017325789252934485	0.00017876483320824677
1081	2019-12-23 12:30:00	0.013262679922838114	4.172835149095286e-05	8.583901844763145e-05	0.00014439287537724096	0.0001609695963565062
1082	2019-12-23 13:00:00	0.03768909362983396	0.0001248959775977866	0.00011879295014274178	0.00014174711204351502	0.00012190438051673625
1083	2019-12-23 13:30:00	0.01583119098290586	4.098717100613716e-05	4.051200700222286e-05	4.933013349688632e-05	5.805109506326011e-05
1084	2019-12-23 14:00:00	0.046970013981698484	0.00016266035818330305	9.304005812125425e-05	7.73467648387927e-05	8.090224890130737e-05
1085	2019-12-23 14:30:00	0.03584101698068312	4.275623831705161e-05	8.873293304273463e-05	5.638183374055908e-05	8.972780919997641e-05
1086	2019-12-23 15:00:00	0.012143117928040703	1.9832729736852308e-05	2.8515249685795098e-05	2.1588524420393044e-05	1.601936850997447e-05
1087	2019-12-23 15:30:00	0.015621419834348968	0.0001238026954885254	0.00012055529276207247	0.00012773608976891608	0.00012424750683789253
1088	2019-12-23 16:00:00	0.0362249507601811	7.95266842540133e-05	0.00017136222103334385	0.00014545009153935128	0.00012543570934094118
