	IFA_FLOW	TSD	IFA2_FLOW	EMBEDDED_WIND_GENERATION	ND	MOYLE_FLOW	NEMO_FLOW	ELECLINK_FLOW	PUMP_STORAGE_PUMPING	EMBEDDED_WIND_CAPACITY	SETTLEMENT_DATE	ENGLAND_WALES_DEMAND	EMBEDDED_SOLAR_CAPACITY	_count	NON_BM_STOR	_full_text	SETTLEMENT_PERIOD	EAST_WEST_FLOW	NSL_FLOW	BRITNED_FLOW	_id	EMBEDDED_SOLAR_GENERATION
8769	2000	32299	0	1625	30798	-456	0	0	10	6137	2019-07-02	28339	13080	17520	0	'-02':3 '-07':2 '-456':17 '-535':18 '0':12,15,19,20,21 '10':13 '1001':16 '13080':11 '1625':8 '2000':14 '2019':1 '28339':7 '3030':10 '30798':5 '32299':6 '36':4 '6137':9	36	-535	0	1001	8770	3030
8770	2000	32281	0	1550	30775	-456	0	0	14	6137	2019-07-02	28331	13080	17520	0	'-02':3 '-07':2 '-456':17 '-536':18 '0':12,15,19,20,21 '1001':16 '13080':11 '14':13 '1550':8 '2000':14 '2019':1 '2420':10 '28331':7 '30775':5 '32281':6 '37':4 '6137':9	37	-536	0	1001	8771	2420
8771	2000	32509	0	1475	31034	-456	0	0	12	6137	2019-07-02	28543	13080	17520	0	'-02':3 '-07':2 '-456':17 '-507':18 '0':12,15,19,20,21 '1001':16 '12':13 '13080':11 '1475':8 '1960':10 '2000':14 '2019':1 '28543':7 '31034':5 '32509':6 '38':4 '6137':9	38	-507	0	1001	8772	1960
8772	2000	32612	0	1346	31271	-456	0	0	12	6137	2019-07-02	28818	13080	17520	0	'-02':3 '-07':2 '-373':18 '-456':17 '0':12,15,19,20,21 '1057':16 '12':13 '13080':11 '1346':8 '1370':10 '2000':14 '2019':1 '28818':7 '31271':5 '32612':6 '39':4 '6137':9	39	-373	0	1057	8773	1370
8773	2000	32334	0	1217	31039	-437	0	0	13	6137	2019-07-02	28538	13080	17520	0	'-02':3 '-07':2 '-345':18 '-437':17 '0':12,15,19,20,21 '1060':16 '1217':8 '13':13 '13080':11 '2000':14 '2019':1 '28538':7 '31039':5 '32334':6 '40':4 '6137':9 '942':10	40	-345	0	1060	8774	942
8774	2000	31749	0	1134	30501	-455	0	0	16	6137	2019-07-02	27947	13080	17520	0	'-02':3 '-07':2 '-277':18 '-455':17 '0':12,15,19,20,21 '1060':16 '1134':8 '13080':11 '16':13 '2000':14 '2019':1 '27947':7 '30501':5 '31749':6 '41':4 '473':10 '6137':9	41	-277	0	1060	8775	473
8775	2000	31489	0	1052	30257	-455	0	0	13	6137	2019-07-02	27649	13080	17520	0	'-02':3 '-07':2 '-264':18 '-455':17 '0':12,15,19,20,21 '1052':8 '1059':16 '13':13 '13080':11 '167':10 '2000':14 '2019':1 '27649':7 '30257':5 '31489':6 '42':4 '6137':9	42	-264	0	1059	8776	167
8776	1999	30847	0	1038	29766	-428	0	0	13	6137	2019-07-02	27180	13080	17520	0	'-02':3 '-07':2 '-140':18 '-428':17 '0':12,15,19,20,21 '1038':8 '1060':16 '13':13 '13080':11 '1999':14 '2019':1 '23':10 '27180':7 '29766':5 '30847':6 '43':4 '6137':9	43	-140	0	1060	8777	23
8777	2000	30278	0	1024	29196	-433	0	0	14	6137	2019-07-02	26676	13080	17520	0	'-02':3 '-07':2 '-135':18 '-433':17 '0':10,12,15,19,20,21 '1024':8 '1054':16 '13080':11 '14':13 '2000':14 '2019':1 '26676':7 '29196':5 '30278':6 '44':4 '6137':9	44	-135	0	1054	8778	0
8778	2000	29882	0	1030	28793	-407	0	0	13	6137	2019-07-02	26224	13080	17520	0	'-02':3 '-07':2 '-169':18 '-407':17 '0':10,12,15,19,20,21 '1001':16 '1030':8 '13':13 '13080':11 '2000':14 '2019':1 '26224':7 '28793':5 '29882':6 '45':4 '6137':9	45	-169	0	1001	8779	0
8779	2000	28728	0	1037	27594	-446	0	0	17	6137	2019-07-02	24994	13080	17520	0	'-02':3 '-07':2 '-171':18 '-446':17 '0':10,12,15,19,20,21 '1001':16 '1037':8 '13080':11 '17':13 '2000':14 '2019':1 '24994':7 '27594':5 '28728':6 '46':4 '6137':9	46	-171	0	1001	8780	0
8780	1856	26593	0	1036	25563	-386	0	0	43	6137	2019-07-02	23070	13080	17520	0	'-02':3 '-07':2 '-101':18 '-386':17 '0':10,12,15,19,20,21 '1036':8 '13080':11 '1856':14 '2019':1 '23070':7 '25563':5 '26593':6 '43':13 '47':4 '6137':9 '930':16	47	-101	0	930	8781	0
8781	1852	24882	0	1035	24109	-263	0	0	10	6137	2019-07-02	21751	13080	17520	0	'-02':3 '-07':2 '-263':17 '0':10,12,15,19,20,21 '10':13 '1035':8 '13080':11 '1852':14 '2019':1 '21751':7 '24109':5 '24882':6 '35':18 '48':4 '6137':9 '927':16	48	35	0	927	8782	0
8782	1707	23685	0	978	22824	-349	0	0	12	6137	2019-07-03	20568	13080	17520	0	'-03':3 '-07':2 '-349':17 '0':10,12,15,19,20,21 '1':4 '12':13 '13080':11 '1707':14 '2019':1 '20568':7 '22824':5 '23685':6 '4':18 '6137':9 '858':16 '978':8	1	4	0	858	8783	0
8783	1702	23051	0	920	21983	-331	0	0	237	6137	2019-07-03	19760	13080	17520	0	'-03':3 '-07':2 '-331':17 '0':10,12,15,18,19,20,21 '13080':11 '1702':14 '19760':7 '2':4 '2019':1 '21983':5 '23051':6 '237':13 '6137':9 '855':16 '920':8	2	0	0	855	8784	0
8784	1702	22561	0	886	21526	-256	0	0	279	6137	2019-07-03	19346	13080	17520	0	'-03':3 '-07':2 '-256':17 '0':10,12,15,18,19,20,21 '13080':11 '1702':14 '19346':7 '2019':1 '21526':5 '22561':6 '279':13 '3':4 '6137':9 '854':16 '886':8	3	0	0	854	8785	0
8785	1703	22298	0	852	21346	-265	0	0	187	6137	2019-07-03	19192	13080	17520	0	'-03':3 '-07':2 '-265':17 '0':10,12,15,18,19,20,21 '13080':11 '1703':14 '187':13 '19192':7 '2019':1 '21346':5 '22298':6 '4':4 '6137':9 '852':8 '854':16	4	0	0	854	8786	0
8786	1703	22344	0	820	21173	-121	0	0	550	6137	2019-07-03	19019	13080	17520	0	'-03':3 '-07':2 '-121':17 '0':10,12,15,18,19,20,21 '13080':11 '1703':14 '19019':7 '2019':1 '21173':5 '22344':6 '5':4 '550':13 '6137':9 '820':8 '854':16	5	0	0	854	8787	0
8787	1703	21973	0	788	20715	-61	0	0	697	6137	2019-07-03	18588	13080	17520	0	'-03':3 '-07':2 '-61':17 '0':10,12,15,18,19,20,21 '13080':11 '1703':14 '18588':7 '2019':1 '20715':5 '21973':6 '6':4 '6137':9 '697':13 '788':8 '855':16	6	0	0	855	8788	0
8788	1703	21914	0	754	20670	-130	0	0	614	6137	2019-07-03	18536	13080	17520	0	'-03':3 '-07':2 '-130':17 '0':10,12,15,18,19,20,21 '13080':11 '1703':14 '18536':7 '2019':1 '20670':5 '21914':6 '6137':9 '614':13 '7':4 '754':8 '854':16	7	0	0	854	8789	0
8789	1703	21802	0	719	20564	-128	0	0	610	6137	2019-07-03	18373	13080	17520	0	'-03':3 '-07':2 '-128':17 '0':10,12,15,18,19,20,21 '13080':11 '1703':14 '18373':7 '2019':1 '20564':5 '21802':6 '610':13 '6137':9 '719':8 '8':4 '855':16	8	0	0	855	8790	0
8790	1703	21916	0	694	20587	-186	0	0	643	6137	2019-07-03	18397	13080	17520	0	'-03':3 '-07':2 '-186':17 '0':10,12,15,18,19,20,21 '13080':11 '1703':14 '18397':7 '2019':1 '20587':5 '21916':6 '6137':9 '643':13 '694':8 '855':16 '9':4	9	0	0	855	8791	0
8791	1703	21908	0	668	20436	-189	0	0	783	6137	2019-07-03	18228	13080	17520	0	'-03':3 '-07':2 '-189':17 '0':12,15,18,19,20,21 '10':4 '13080':11 '1703':14 '18228':7 '2':10 '2019':1 '20436':5 '21908':6 '6137':9 '668':8 '783':13 '851':16	10	0	0	851	8792	2
8792	1703	21528	0	648	20960	-50	0	0	18	6137	2019-07-03	18702	13080	17520	0	'-03':3 '-07':2 '-50':17 '0':12,15,18,19,20,21 '11':4 '13080':11 '1703':14 '18':13 '18702':7 '2019':1 '20960':5 '21528':6 '334':16 '6137':9 '648':8 '72':10	11	0	0	334	8793	72
8793	1694	22356	0	628	21779	-19	0	0	58	6137	2019-07-03	19451	13080	17520	0	'-03':3 '-07':2 '-19':17 '0':12,15,18,19,20,21 '12':4 '13080':11 '1694':14 '19451':7 '2019':1 '21779':5 '22356':6 '299':16 '350':10 '58':13 '6137':9 '628':8	12	0	0	299	8794	350
8794	1996	24936	0	624	24085	50	0	0	28	6137	2019-07-03	21566	13080	17520	0	'-03':3 '-07':2 '-323':16 '0':12,15,19,20,21 '11':18 '13':4 '13080':11 '1996':14 '2019':1 '21566':7 '24085':5 '24936':6 '28':13 '50':17 '6137':9 '624':8 '793':10	13	11	0	-323	8795	793
8795	2000	27196	0	620	26245	-84	0	0	15	6137	2019-07-03	23542	13080	17520	0	'-03':3 '-07':2 '-352':16 '-84':17 '0':12,15,18,19,20,21 '13080':11 '1360':10 '14':4 '15':13 '2000':14 '2019':1 '23542':7 '26245':5 '27196':6 '6137':9 '620':8	14	0	0	-352	8796	1360
8796	1552	29117	0	606	28299	-242	0	0	10	6137	2019-07-03	25456	13080	17520	0	'-03':3 '-07':2 '-242':17 '-66':18 '0':12,15,19,20,21 '10':13 '13080':11 '15':4 '1552':14 '2019':1 '2040':10 '25456':7 '28299':5 '29117':6 '606':8 '6137':9 '760':16	15	-66	0	760	8797	2040
8797	1003	29968	0	592	28849	-392	0	0	9	6137	2019-07-03	25894	13080	17520	0	'-03':3 '-07':2 '-218':18 '-392':17 '0':12,15,19,20,21 '1003':14 '13080':11 '16':4 '2019':1 '25894':7 '2800':10 '28849':5 '29968':6 '592':8 '6137':9 '9':13 '959':16	16	-218	0	959	8798	2800
8798	1004	30199	0	597	28865	-454	0	0	10	6137	2019-07-03	25780	13080	17520	0	'-03':3 '-07':2 '-370':18 '-454':17 '0':12,15,19,20,21 '10':13 '1004':14 '1055':16 '13080':11 '17':4 '2019':1 '25780':7 '28865':5 '30199':6 '3630':10 '597':8 '6137':9	17	-370	0	1055	8799	3630
8799	1003	30136	0	602	28665	-454	0	0	8	6137	2019-07-03	25572	13080	17520	0	'-03':3 '-07':2 '-454':17 '-509':18 '0':12,15,19,20,21 '1003':14 '1060':16 '13080':11 '18':4 '2019':1 '25572':7 '28665':5 '30136':6 '4380':10 '602':8 '6137':9 '8':13	18	-509	0	1060	8800	4380
8800	1004	30338	0	612	28841	-455	0	0	6	6137	2019-07-03	25733	13080	17520	0	'-03':3 '-07':2 '-455':17 '-536':18 '0':12,15,19,20,21 '1004':14 '1061':16 '13080':11 '19':4 '2019':1 '25733':7 '28841':5 '30338':6 '5250':10 '6':13 '612':8 '6137':9	19	-536	0	1061	8801	5250
8801	1004	29884	0	621	28387	-455	0	0	7	6137	2019-07-03	25326	13080	17520	0	'-03':3 '-07':2 '-455':17 '-535':18 '0':12,15,19,20,21 '1004':14 '1060':16 '13080':11 '20':4 '2019':1 '25326':7 '28387':5 '29884':6 '6020':10 '6137':9 '621':8 '7':13	20	-535	0	1060	8802	6020
8802	1004	29719	0	630	28222	-455	0	0	6	6137	2019-07-03	25104	13080	17520	0	'-03':3 '-07':2 '-455':17 '-536':18 '0':12,15,19,20,21 '1004':14 '1060':16 '13080':11 '2019':1 '21':4 '25104':7 '28222':5 '29719':6 '6':13 '6137':9 '630':8 '6470':10	21	-536	0	1060	8803	6470
8803	1004	29673	0	639	28176	-455	0	0	6	6137	2019-07-03	25032	13080	17520	0	'-03':3 '-07':2 '-455':17 '-536':18 '0':12,15,19,20,21 '1004':14 '1060':16 '13080':11 '2019':1 '22':4 '25032':7 '28176':5 '29673':6 '6':13 '6137':9 '639':8 '6520':10	22	-536	0	1060	8804	6520
8804	1004	29848	0	660	28350	-455	0	0	8	6137	2019-07-03	25166	13080	17520	0	'-03':3 '-07':2 '-455':17 '-535':18 '0':12,15,19,20,21 '1004':14,16 '13080':11 '2019':1 '23':4 '25166':7 '28350':5 '29848':6 '6137':9 '660':8 '6780':10 '8':13	23	-535	0	1004	8805	6780
8805	1283	29887	0	682	28389	-455	0	0	7	6137	2019-07-03	25192	13080	17520	0	'-03':3 '-07':2 '-455':17 '-536':18 '0':12,15,19,20,21 '1002':16 '1283':14 '13080':11 '2019':1 '24':4 '25192':7 '28389':5 '29887':6 '6137':9 '6750':10 '682':8 '7':13	24	-536	0	1002	8806	6750
8806	2000	30367	0	713	28868	-455	0	0	8	6137	2019-07-03	25690	13080	17520	0	'-03':3 '-07':2 '-455':17 '-536':18 '0':12,15,19,20,21 '1001':16 '13080':11 '2000':14 '2019':1 '25':4 '25690':7 '28868':5 '30367':6 '6137':9 '6990':10 '713':8 '8':13	25	-536	0	1001	8807	6990
8807	2000	30337	0	744	28840	-455	0	0	6	6137	2019-07-03	25738	13080	17520	0	'-03':3 '-07':2 '-455':17 '-536':18 '0':12,15,19,20,21 '1001':16 '13080':11 '2000':14 '2019':1 '25738':7 '26':4 '28840':5 '30337':6 '6':13 '6137':9 '7370':10 '744':8	26	-536	0	1001	8808	7370
8808	1999	29809	0	776	28313	-455	0	0	6	6137	2019-07-03	25328	13080	17520	0	'-03':3 '-07':2 '-455':17 '-535':18 '0':12,15,19,20,21 '1001':16 '13080':11 '1999':14 '2019':1 '25328':7 '27':4 '28313':5 '29809':6 '6':13 '6137':9 '7470':10 '776':8	27	-535	0	1001	8809	7470
8809	1999	29356	0	809	27859	-455	0	0	6	6137	2019-07-03	24963	13080	17520	0	'-03':3 '-07':2 '-455':17 '-536':18 '0':12,15,19,20,21 '1000':16 '13080':11 '1999':14 '2019':1 '24963':7 '27859':5 '28':4 '29356':6 '6':13 '6137':9 '7600':10 '809':8	28	-536	0	1000	8810	7600
8810	2000	29075	0	855	27578	-455	0	0	6	6137	2019-07-03	24736	13080	17520	0	'-03':3 '-07':2 '-455':17 '-536':18 '0':12,15,19,20,21 '1001':16 '13080':11 '2000':14 '2019':1 '24736':7 '27578':5 '29':4 '29075':6 '6':13 '6137':9 '7410':10 '855':8	29	-536	0	1001	8811	7410
8811	2000	28764	0	901	27262	-455	0	0	11	6137	2019-07-03	24450	13080	17520	0	'-03':3 '-07':2 '-455':17 '-536':18 '0':12,15,19,20,21 '1001':16 '11':13 '13080':11 '2000':14 '2019':1 '24450':7 '27262':5 '28764':6 '30':4 '6137':9 '7470':10 '901':8	30	-536	0	1001	8812	7470
8812	2000	29010	0	938	27259	-455	0	0	261	6137	2019-07-03	24451	13080	17520	0	'-03':3 '-07':2 '-455':17 '-535':18 '0':12,15,19,20,21 '1000':16 '13080':11 '2000':14 '2019':1 '24451':7 '261':13 '27259':5 '29010':6 '31':4 '6137':9 '7120':10 '938':8	31	-535	0	1000	8813	7120
8813	2000	29500	0	975	27809	-455	0	0	200	6137	2019-07-03	25019	13080	17520	0	'-03':3 '-07':2 '-455':17 '-536':18 '0':12,15,19,20,21 '1002':16 '13080':11 '200':13 '2000':14 '2019':1 '25019':7 '27809':5 '29500':6 '32':4 '6137':9 '6650':10 '975':8	32	-536	0	1002	8814	6650
8814	1999	29951	0	1033	28455	-455	0	0	6	6137	2019-07-03	25608	13080	17520	0	'-03':3 '-07':2 '-455':17 '-535':18 '0':12,15,19,20,21 '1001':16 '1033':8 '13080':11 '1999':14 '2019':1 '25608':7 '28455':5 '29951':6 '33':4 '5950':10 '6':13 '6137':9	33	-535	0	1001	8815	5950
8815	1999	30818	0	1091	29319	-455	0	0	9	6137	2019-07-03	26473	13080	17520	0	'-03':3 '-07':2 '-455':17 '-535':18 '0':12,15,19,20,21 '1001':16 '1091':8 '13080':11 '1999':14 '2019':1 '26473':7 '29319':5 '30818':6 '34':4 '5310':10 '6137':9 '9':13	34	-535	0	1001	8816	5310
8816	1999	31705	0	1126	30207	-455	0	0	7	6137	2019-07-03	27320	13080	17520	0	'-03':3 '-07':2 '-455':17 '-536':18 '0':12,15,19,20,21 '1001':16 '1126':8 '13080':11 '1999':14 '2019':1 '27320':7 '30207':5 '31705':6 '35':4 '4700':10 '6137':9 '7':13	35	-536	0	1001	8817	4700
8817	1999	32113	0	1161	30615	-455	0	0	7	6137	2019-07-03	27753	13080	17520	0	'-03':3 '-07':2 '-455':17 '-536':18 '0':12,15,19,20,21 '1001':16 '1161':8 '13080':11 '1999':14 '2019':1 '27753':7 '30615':5 '32113':6 '36':4 '3840':10 '6137':9 '7':13	36	-536	0	1001	8818	3840
8818	1999	32408	0	1176	30910	-455	0	0	8	6137	2019-07-03	28130	13080	17520	0	'-03':3 '-07':2 '-455':17 '-535':18 '0':12,15,19,20,21 '1000':16 '1176':8 '13080':11 '1999':14 '2019':1 '28130':7 '3050':10 '30910':5 '32408':6 '37':4 '6137':9 '8':13	37	-535	0	1000	8819	3050
8819	1999	32734	0	1190	31266	-426	0	0	9	6137	2019-07-03	28567	13080	17520	0	'-03':3 '-07':2 '-426':17 '-533':18 '0':12,15,19,20,21 '1000':16 '1190':8 '13080':11 '1999':14 '2019':1 '2220':10 '28567':7 '31266':5 '32734':6 '38':4 '6137':9 '9':13	38	-533	0	1000	8820	2220
8820	1999	32594	0	1138	31237	-409	0	0	9	6137	2019-07-03	28622	13080	17520	0	'-03':3 '-07':2 '-409':17 '-439':18 '0':12,15,19,20,21 '1034':16 '1138':8 '13080':11 '1580':10 '1999':14 '2019':1 '28622':7 '31237':5 '32594':6 '39':4 '6137':9 '9':13	39	-439	0	1034	8821	1580
8821	1999	32505	0	1087	31229	-356	0	0	9	6137	2019-07-03	28689	13080	17520	0	'-03':3 '-07':2 '-356':17 '-411':18 '0':12,15,19,20,21 '1035':16 '1040':10 '1087':8 '13080':11 '1999':14 '2019':1 '28689':7 '31229':5 '32505':6 '40':4 '6137':9 '9':13	40	-411	0	1035	8822	1040
8822	1999	32139	0	1046	30959	-396	0	0	15	6137	2019-07-03	28446	13080	17520	0	'-03':3 '-07':2 '-269':18 '-396':17 '0':12,15,19,20,21 '1034':16 '1046':8 '13080':11 '15':13 '1999':14 '2019':1 '28446':7 '30959':5 '32139':6 '41':4 '574':10 '6137':9	41	-269	0	1034	8823	574
8823	1999	31788	0	1004	30645	-392	0	0	12	6137	2019-07-03	28138	13080	17520	0	'-03':3 '-07':2 '-239':18 '-392':17 '0':12,15,19,20,21 '1004':8 '1034':16 '12':13 '13080':11 '1999':14 '200':10 '2019':1 '28138':7 '30645':5 '31788':6 '42':4 '6137':9	42	-239	0	1034	8824	200
8824	1999	30928	0	970	29866	-403	0	0	8	6137	2019-07-03	27418	13080	17520	0	'-03':3 '-07':2 '-151':18 '-403':17 '0':12,15,19,20,21 '1058':16 '13080':11 '1999':14 '2019':1 '23':10 '27418':7 '29866':5 '30928':6 '43':4 '6137':9 '8':13 '970':8	43	-151	0	1058	8825	23
8825	1998	30533	0	936	29419	-446	0	0	8	6137	2019-07-03	27044	13080	17520	0	'-03':3 '-07':2 '-160':18 '-446':17 '0':10,12,15,19,20,21 '1059':16 '13080':11 '1998':14 '2019':1 '27044':7 '29419':5 '30533':6 '44':4 '6137':9 '8':13 '936':8	44	-160	0	1059	8826	0
8826	1999	30307	0	898	29081	-406	0	0	9	6137	2019-07-03	26716	13080	17520	0	'-03':3 '-07':2 '-311':18 '-406':17 '0':10,12,15,19,20,21 '1003':16 '13080':11 '1999':14 '2019':1 '26716':7 '29081':5 '30307':6 '45':4 '6137':9 '898':8 '9':13	45	-311	0	1003	8827	0
8827	1999	28720	0	860	27459	-423	0	0	6	6137	2019-07-03	25165	13080	17520	0	'-03':3 '-07':2 '-332':18 '-423':17 '0':10,12,15,19,20,21 '1001':16 '13080':11 '1999':14 '2019':1 '25165':7 '27459':5 '28720':6 '46':4 '6':13 '6137':9 '860':8	46	-332	0	1001	8828	0
8828	1903	26761	0	838	25630	-365	0	0	6	6137	2019-07-03	23477	13080	17520	0	'-03':3 '-07':2 '-260':18 '-365':17 '0':10,12,15,19,20,21 '13080':11 '1903':14 '2019':1 '23477':7 '25630':5 '26761':6 '47':4 '6':13 '6137':9 '838':8 '953':16	47	-260	0	953	8829	0
8829	1900	24957	0	817	24049	-292	0	0	9	6137	2019-07-03	22000	13080	17520	0	'-03':3 '-07':2 '-107':18 '-292':17 '0':10,12,15,19,20,21 '13080':11 '1900':14 '2019':1 '22000':7 '24049':5 '24957':6 '48':4 '6137':9 '817':8 '9':13 '951':16	48	-107	0	951	8830	0
8830	1805	23584	0	794	22790	-282	0	0	9	6137	2019-07-04	20837	13080	17520	0	'-04':3 '-07':2 '-282':17 '-3':18 '0':10,12,15,19,20,21 '1':4 '13080':11 '1805':14 '2019':1 '20837':7 '22790':5 '23584':6 '6137':9 '794':8 '9':13 '906':16	1	-3	0	906	8831	0
8831	1803	22890	0	772	21961	-259	0	0	170	6137	2019-07-04	20085	13080	17520	0	'-04':3 '-07':2 '-259':17 '0':10,12,15,18,19,20,21 '13080':11 '170':13 '1803':14 '2':4 '20085':7 '2019':1 '21961':5 '22890':6 '6137':9 '772':8 '904':16	2	0	0	904	8832	0
8832	1706	22492	0	759	21429	-281	0	0	282	6137	2019-07-04	19648	13080	17520	0	'-04':3 '-07':2 '-281':17 '0':10,12,15,18,19,20,21 '13080':11 '1706':14 '19648':7 '2019':1 '21429':5 '22492':6 '282':13 '3':4 '6137':9 '759':8 '852':16	3	0	0	852	8833	0
8833	1702	22268	0	746	21090	-245	0	0	433	6137	2019-07-04	19399	13080	17520	0	'-04':3 '-07':2 '-245':17 '0':10,12,15,18,19,20,21 '13080':11 '1702':14 '19399':7 '2019':1 '21090':5 '22268':6 '4':4 '433':13 '6137':9 '746':8 '850':16	4	0	0	850	8834	0
8834	1702	22294	0	756	20719	-188	0	0	887	6137	2019-07-04	19033	13080	17520	0	'-04':3 '-07':2 '-188':17 '0':10,12,15,18,19,20,21 '13080':11 '1702':14 '19033':7 '2019':1 '20719':5 '22294':6 '5':4 '6137':9 '756':8 '850':16 '887':13	5	0	0	850	8835	0
8835	1702	21956	0	767	20394	-166	0	0	896	6137	2019-07-04	18730	13080	17520	0	'-04':3 '-07':2 '-166':17 '0':10,12,15,18,19,20,21 '13080':11 '1702':14 '18730':7 '2019':1 '20394':5 '21956':6 '6':4 '6137':9 '767':8 '850':16 '896':13	6	0	0	850	8836	0
8836	1702	21721	0	782	20193	-250	0	0	778	6137	2019-07-04	18531	13080	17520	0	'-04':3 '-07':2 '-250':17 '0':10,12,15,18,19,20,21 '13080':11 '1702':14 '18531':7 '2019':1 '20193':5 '21721':6 '6137':9 '7':4 '778':13 '782':8 '850':16	7	0	0	850	8837	0
8837	1703	21739	0	796	20148	-251	0	0	840	6137	2019-07-04	18479	13080	17520	0	'-04':3 '-07':2 '-251':17 '0':10,12,15,18,19,20,21 '13080':11 '1703':14 '18479':7 '20148':5 '2019':1 '21739':6 '6137':9 '796':8 '8':4 '840':13 '850':16	8	0	0	850	8838	0
8838	1702	21838	0	820	20174	-169	0	0	995	6137	2019-07-04	18516	13080	17520	0	'-04':3 '-07':2 '-169':17 '0':10,12,15,18,19,20,21 '13080':11 '1702':14 '18516':7 '20174':5 '2019':1 '21838':6 '6137':9 '820':8 '850':16 '9':4 '995':13	9	0	0	850	8839	0
8839	1701	21640	0	845	19831	-172	0	0	1137	6137	2019-07-04	18208	13080	17520	0	'-04':3 '-07':2 '-172':17 '0':12,15,18,19,20,21 '1':10 '10':4 '1137':13 '13080':11 '1701':14 '18208':7 '19831':5 '2019':1 '21640':6 '6137':9 '764':16 '845':8	10	0	0	764	8840	1
8840	1749	21119	0	854	20267	-88	0	0	264	6137	2019-07-04	18614	13080	17520	0	'-04':3 '-07':2 '-88':17 '0':12,15,18,19,20,21 '11':4 '13080':11 '1749':14 '18614':7 '2019':1 '20267':5 '21119':6 '264':13 '3':16 '6137':9 '65':10 '854':8	11	0	0	3	8841	65
8841	1750	21832	0	864	21234	-85	0	0	13	6137	2019-07-04	19488	13080	17520	0	'-04':3 '-07':2 '-85':17 '0':12,15,16,18,19,20,21 '12':4 '13':13 '13080':11 '1750':14 '19488':7 '2019':1 '21234':5 '21832':6 '317':10 '6137':9 '864':8	12	0	0	0	8842	317
8842	1944	23986	0	894	23367	-65	0	0	54	6137	2019-07-04	21456	13080	17520	0	'-04':3 '-07':2 '-65':17 '0':12,15,18,19,20,21 '13':4 '13080':11 '1944':14 '2019':1 '21456':7 '23367':5 '23986':6 '54':13 '6137':9 '664':16 '722':10 '894':8	13	0	0	664	8843	722
8843	1949	26001	0	925	25255	-189	0	0	12	6137	2019-07-04	23197	13080	17520	0	'-04':3 '-07':2 '-189':17 '-45':18 '0':12,15,19,20,21 '12':13 '1240':10 '13080':11 '14':4 '1949':14 '2019':1 '23197':7 '25255':5 '26001':6 '6137':9 '809':16 '925':8	14	-45	0	809	8844	1240
8844	1999	28686	0	979	27637	-339	0	0	14	6137	2019-07-04	25338	13080	17520	0	'-04':3 '-07':2 '-196':18 '-339':17 '0':12,15,19,20,21 '13080':11 '14':13 '15':4 '1890':10 '1999':14 '2019':1 '25338':7 '27637':5 '28686':6 '6137':9 '979':8 '992':16	15	-196	0	992	8845	1890
8845	1999	29464	0	1033	28192	-449	0	0	14	6137	2019-07-04	25758	13080	17520	0	'-04':3 '-07':2 '-309':18 '-449':17 '0':12,15,19,20,21 '1002':16 '1033':8 '13080':11 '14':13 '16':4 '1999':14 '2019':1 '25758':7 '2610':10 '28192':5 '29464':6 '6137':9	16	-309	0	1002	8846	2610
8846	1999	29634	0	1120	28208	-454	0	0	13	6137	2019-07-04	25672	13080	17520	0	'-04':3 '-07':2 '-454':17 '-459':18 '0':12,15,19,20,21 '1057':16 '1120':8 '13':13 '13080':11 '17':4 '1999':14 '2019':1 '25672':7 '28208':5 '29634':6 '3460':10 '6137':9	17	-459	0	1057	8847	3460
8847	1999	29528	0	1207	28027	-454	0	0	11	6137	2019-07-04	25459	13080	17520	0	'-04':3 '-07':2 '-454':17 '-536':18 '0':12,15,19,20,21 '1059':16 '11':13 '1207':8 '13080':11 '18':4 '1999':14 '2019':1 '25459':7 '28027':5 '29528':6 '4360':10 '6137':9	18	-536	0	1059	8848	4360
8848	1999	29252	0	1300	27753	-454	0	0	10	6137	2019-07-04	25160	13080	17520	0	'-04':3 '-07':2 '-454':17 '-535':18 '0':12,15,19,20,21 '10':13 '1059':16 '1300':8 '13080':11 '19':4 '1999':14 '2019':1 '25160':7 '27753':5 '29252':6 '5160':10 '6137':9	19	-535	0	1059	8849	5160
8849	1999	28878	0	1392	27379	-454	0	0	10	6137	2019-07-04	24789	13080	17520	0	'-04':3 '-07':2 '-454':17 '-535':18 '0':12,15,19,20,21 '10':13 '1059':16 '13080':11 '1392':8 '1999':14 '20':4 '2019':1 '24789':7 '27379':5 '28878':6 '6070':10 '6137':9	20	-535	0	1059	8850	6070
8850	1999	28298	0	1454	26802	-454	0	0	6	6137	2019-07-04	24192	13080	17520	0	'-04':3 '-07':2 '-454':17 '-536':18 '0':12,15,19,20,21 '1060':16 '13080':11 '1454':8 '1999':14 '2019':1 '21':4 '24192':7 '26802':5 '28298':6 '6':13 '6137':9 '6870':10	21	-536	0	1060	8851	6870
8851	2000	27981	0	1517	26485	-454	0	0	6	6137	2019-07-04	23900	13080	17520	0	'-04':3 '-07':2 '-454':17 '-536':18 '0':12,15,19,20,21 '1060':16 '13080':11 '1517':8 '2000':14 '2019':1 '22':4 '23900':7 '26485':5 '27981':6 '6':13 '6137':9 '7460':10	22	-536	0	1060	8852	7460
